"tract","Name","Household_Income_rP_gP_pall"
36061011700,"Hell's Kitchen, New York, NY",47997
36103122704,"Deer Park, NY",47986
36081047200,"Queens County, NY",47972
36081092500,"Queens County, NY",47938
36047019200,"Kings County, NY",47931
36081083800,"Queens County, NY",47912
36081125700,"Queens County, NY",47911
36085003900,"Richmond County, NY",47904
36081025301,"Queens County, NY",47903
36081116700,"Queens County, NY",47881
36047015900,"Kings County, NY",47878
36061006200,"Kips Bay, New York, NY",47859
34017018600,"Hoboken, NJ",47834
36059411000,"Inwood, NY",47822
36047150200,"Kings County, NY",47818
36119005702,"New Rochelle, NY",47791
36081018700,"Queens County, NY",47778
36081025302,"Queens County, NY",47771
34003018100,"Fairview, NJ",47756
36005030000,"Bronx County, NY",47747
36047024400,"Kings County, NY",47746
36081005300,"Queens County, NY",47739
36081118500,"Queens County, NY",47739
36081011500,"Queens County, NY",47734
36081047300,"Queens County, NY",47733
36047059100,"Kings County, NY",47705
36081085300,"Queens County, NY",47691
36047013000,"Kings County, NY",47653
36047041800,"Kings County, NY",47636
36061004100,"Lower Manhattan, New York, NY",47620
34013019300,"South Orange, NJ",47619
34017018702,"Hoboken, NJ",47616
36005035100,"Bronx County, NY",47583
36059405000,"Elmont, NY",47559
36047056900,"Kings County, NY",47556
36047050202,"Kings County, NY",47552
36103146703,"Bay Shore, NY",47546
36081118700,"Queens County, NY",47535
34039032002,"Elizabeth, NJ",47534
36081015300,"Queens County, NY",47529
34013000400,"Upper Roseville, Newark, NJ",47519
36081048500,"Queens County, NY",47513
36047042200,"Kings County, NY",47512
34023009000,"Avenel, Woodbridge Township, NJ",47510
34031124500,"Clifton, NJ",47476
34013014600,"Belleville, NJ",47433
36081054800,"Queens County, NY",47418
36081048000,"Queens County, NY",47307
34013014700,"Belleville, NJ",47289
36081014500,"Queens County, NY",47272
36081009700,"Queens County, NY",47254
34003021500,"Garfield, NJ",47244
36061005800,"Midtown, New York, NY",47238
36061008700,"Midtown, New York, NY",47222
36081024900,"Queens County, NY",47213
36081046400,"Queens County, NY",47199
36081013600,"Queens County, NY",47174
34017014300,"North Bergen, NJ",47120
36081045000,"Queens County, NY",47119
34013019200,"South Orange, NJ",47104
36085014100,"Richmond County, NY",47103
36081055800,"Queens County, NY",47073
34023008900,"Edison, NJ",47028
36061018700,"Bloomingdale, New York, NY",46999
34013017600,"West Orange, NJ",46979
36085024700,"Richmond County, NY",46977
34039036100,"Winfield, NJ",46966
36059414501,"Freeport, NY",46949
36081053900,"Queens County, NY",46911
36081004500,"Queens County, NY",46910
36047046202,"Kings County, NY",46872
36061023802,"Roosevelt Island, New York, NY",46868
36081029100,"Queens County, NY",46860
36085001800,"Richmond County, NY",46832
36061013900,"Hell's Kitchen, New York, NY",46828
36081030904,"Queens County, NY",46826
34017014600,"North Bergen, NJ",46824
34039035200,"Linden, NJ",46823
36047011600,"Kings County, NY",46822
36081005100,"Queens County, NY",46819
34003023601,"Hackensack, NJ",46787
34017001000,"The Heights, Jersey City, NJ",46773
36081018502,"Queens County, NY",46730
36081009600,"Queens County, NY",46716
34017017900,"Weehawken, NJ",46649
36081058100,"Queens County, NY",46639
36047076200,"Kings County, NY",46635
36081020500,"Queens County, NY",46635
36047016000,"Kings County, NY",46601
36047006200,"Kings County, NY",46563
36081047000,"Queens County, NY",46556
36061017900,"Upper West Side, New York, NY",46521
36081058300,"Queens County, NY",46474
36085017300,"Richmond County, NY",46471
36047027200,"Kings County, NY",46460
34031175801,"Passaic, NJ",46452
36085007500,"Richmond County, NY",46450
34017007600,"Downtown Jersey City, Jersey City, NJ",46380
36081059500,"Queens County, NY",46357
36081021600,"Queens County, NY",46351
34039032600,"Union, NJ",46345
36061008400,"Midtown, New York, NY",46344
36059412900,"Baldwin, NY",46338
36047036600,"Kings County, NY",46334
36047053000,"Kings County, NY",46331
36081057900,"Queens County, NY",46329
34003021400,"Garfield, NJ",46322
36047033600,"Kings County, NY",46312
36059517101,"Glen Cove, NY",46285
36081005400,"Queens County, NY",46279
36085021300,"Richmond County, NY",46270
36047012600,"Kings County, NY",46249
36081053100,"Queens County, NY",46233
36061008100,"Midtown, New York, NY",46226
36061001200,"Lower Manhattan, New York, NY",46226
36061011100,"Midtown, New York, NY",46220
36081006900,"Queens County, NY",46211
36047006800,"Kings County, NY",46200
36081085700,"Queens County, NY",46172
36081011300,"Queens County, NY",46143
34039034700,"Linden, NJ",46099
36081026700,"Queens County, NY",46093
36081028700,"Queens County, NY",46066
36047049000,"Kings County, NY",46040
36081010000,"Queens County, NY",46033
36047102400,"Kings County, NY",46015
34017000902,"Journal Square, Jersey City, NJ",45933
36061030700,"Inwood, New York, NY",45924
34013007900,"Ironbound District, Newark, NJ",45903
36047007500,"Kings County, NY",45895
36119003800,"North Side, Mount Vernon, NY",45891
36047044800,"Kings County, NY",45888
36061008900,"Midtown, New York, NY",45876
36061006700,"Lower Manhattan, New York, NY",45874
36085017007,"Richmond County, NY",45873
36081015400,"Queens County, NY",45831
36047005100,"Kings County, NY",45829
34017014502,"North Bergen, NJ",45816
34017014000,"North Bergen, NJ",45803
36047101200,"Kings County, NY",45796
36061001502,"Lower Manhattan, New York, NY",45791
34035051700,"North Plainfield, NJ",45780
36061001600,"Chinatown, New York, NY",45778
36081049302,"Queens County, NY",45770
34003018200,"Fairview, NJ",45734
36081000700,"Queens County, NY",45730
36061014700,"Lincoln Square, New York, NY",45730
34031133701,"Haledon, NJ",45713
36061023801,"Roosevelt Island, New York, NY",45690
36059404901,"Elmont, NY",45676
36081000200,"Queens County, NY",45669
36081086500,"Queens County, NY",45639
34017000600,"The Heights, Jersey City, NJ",45634
34013015900,"Bloomfield, NJ",45575
34039032400,"Hillside, NJ",45561
36085006400,"Richmond County, NY",45535
36081002600,"Queens County, NY",45526
36047046400,"Kings County, NY",45523
36061003200,"Lower Manhattan, New York, NY",45517
36081056400,"Queens County, NY",45500
34017014200,"North Bergen, NJ",45495
36081048100,"Queens County, NY",45491
36047050000,"Kings County, NY",45454
36081012000,"Queens County, NY",45421
36081046300,"Queens County, NY",45401
34003041301,"Palisades Park, NJ",45400
36081013800,"Queens County, NY",45386
36103147200,"Bay Shore, NY",45325
36047057500,"Kings County, NY",45313
34017014700,"North Bergen, NJ",45285
36081021400,"Queens County, NY",45254
36081033700,"Queens County, NY",45249
36081018102,"Queens County, NY",45206
36061004500,"Lower Manhattan, New York, NY",45205
34017014102,"North Bergen, NJ",45200
36005045600,"Bronx County, NY",45184
36081047100,"Queens County, NY",45177
34023003600,"Carteret, NJ",45176
36047047000,"Kings County, NY",45156
36081012500,"Queens County, NY",45151
36047010400,"Kings County, NY",45130
36081002800,"Queens County, NY",45125
34039035500,"Rahway, NJ",45114
34013015600,"Bloomfield, NJ",45096
36081002400,"Queens County, NY",45086
34039034500,"Linden, NJ",45084
36081028100,"Queens County, NY",45047
36059522000,"Massapequa, NY",45023
36059304202,"Westbury, NY",45018
36081116300,"Queens County, NY",44989
34017013500,"Harrison, NJ",44974
36081038302,"Queens County, NY",44964
36081045400,"Queens County, NY",44961
36061000800,"Lower Manhattan, New York, NY",44932
36081004401,"Queens County, NY",44925
36047016400,"Kings County, NY",44905
36081003200,"Queens County, NY",44901
34017002900,"McGinley Square, Jersey City, NJ",44883
36081005900,"Queens County, NY",44818
36061004000,"Lower Manhattan, New York, NY",44815
34039035400,"Linden, NJ",44815
36081009800,"Queens County, NY",44805
34039039100,"Plainfield, NJ",44788
36081001000,"Queens County, NY",44774
36081026500,"Queens County, NY",44758
36081007300,"Queens County, NY",44753
34017015100,"Guttenberg, NJ",44727
36081086300,"Queens County, NY",44727
36061027300,"Upper Manhattan, New York, NY",44701
36047015100,"Kings County, NY",44688
36005026602,"Bronx County, NY",44688
34017018900,"Hoboken, NJ",44682
36047009400,"Kings County, NY",44677
36081012400,"Queens County, NY",44661
34013017800,"West Orange, NJ",44660
34017005400,"Greenville, Jersey City, NJ",44659
36047010600,"Kings County, NY",44639
34003023402,"Hackensack, NJ",44639
36061007300,"Lower Manhattan, New York, NY",44623
36061013700,"Midtown, New York, NY",44619
34039031500,"Elizabeth, NJ",44614
36061019500,"Upper West Side, New York, NY",44604
36081022001,"Queens County, NY",44566
36081003300,"Queens County, NY",44561
34017002000,"Journal Square, Jersey City, NJ",44560
34031124900,"Clifton, NJ",44543
36081046100,"Queens County, NY",44525
36047021600,"Kings County, NY",44508
36047050100,"Kings County, NY",44496
36081010200,"Queens County, NY",44486
36047049800,"Kings County, NY",44469
36081023200,"Queens County, NY",44455
36047100800,"Kings County, NY",44397
34003054100,"Teaneck, NJ",44384
36047069000,"Kings County, NY",44352
36081011800,"Queens County, NY",44338
34035051800,"North Plainfield, NJ",44325
36047048200,"Kings County, NY",44314
36047067400,"Kings County, NY",44287
36103110902,"Huntington, NY",44281
36047004100,"Kings County, NY",44256
36061018100,"Upper West Side, New York, NY",44247
34031175704,"Passaic, NJ",44235
36081016800,"Queens County, NY",44222
36081015600,"Queens County, NY",44180
36081059100,"Queens County, NY",44171
34017014800,"North Bergen, NJ",44162
36081041300,"Queens County, NY",44138
36047069200,"Kings County, NY",44109
36005028900,"Bronx County, NY",44063
36047024000,"Kings County, NY",44059
34003021600,"Garfield, NJ",44052
34023003300,"Perth Amboy, NJ",44043
36081000400,"Queens County, NY",44040
36047017600,"Kings County, NY",44017
36047001300,"Kings County, NY",43994
36081025100,"Queens County, NY",43980
34017004000,"West Side, Jersey City, NJ",43969
36005028500,"Bronx County, NY",43951
36081003600,"Queens County, NY",43951
36047041600,"Kings County, NY",43928
36081026100,"Queens County, NY",43914
36047048600,"Kings County, NY",43908
36047055700,"Kings County, NY",43895
36047053400,"Kings County, NY",43858
36061018500,"Upper West Side, New York, NY",43854
36081003400,"Queens County, NY",43847
36005040900,"Bronx County, NY",43832
36085007400,"Richmond County, NY",43827
34035052002,"North Plainfield, NJ",43822
36047061003,"Kings County, NY",43807
36047042000,"Kings County, NY",43784
36047099200,"Kings County, NY",43776
36081010600,"Queens County, NY",43760
36047057100,"Kings County, NY",43752
36047057300,"Kings County, NY",43748
36047048800,"Kings County, NY",43723
36081007100,"Queens County, NY",43690
34017019300,"Hoboken, NJ",43689
34017001900,"Journal Square, Jersey City, NJ",43689
36081054200,"Queens County, NY",43671
34017019200,"Hoboken, NJ",43669
36081011000,"Queens County, NY",43640
36061009500,"Midtown, New York, NY",43637
36081004200,"Queens County, NY",43618
36047013700,"Kings County, NY",43555
36119006100,"New Rochelle, NY",43547
36081048200,"Queens County, NY",43547
34017011100,"Constable Hook, Bayonne, NJ",43545
36081035100,"Queens County, NY",43527
36085023900,"Richmond County, NY",43502
36059404902,"Elmont, NY",43478
36081028900,"Queens County, NY",43468
36005015800,"Bronx County, NY",43464
34039031801,"Elizabeth, NJ",43396
34031175703,"Passaic, NJ",43393
36081016100,"Queens County, NY",43393
34013000500,"Upper Roseville, Newark, NJ",43378
36047030800,"Kings County, NY",43371
36081005200,"Queens County, NY",43365
36081077908,"Queens County, NY",43312
36047047700,"Kings County, NY",43308
36081103202,"Queens County, NY",43307
36119006000,"New Rochelle, NY",43280
36061007800,"Midtown, New York, NY",43273
36119006500,"New Rochelle, NY",43248
36005004001,"Bronx County, NY",43245
36061006500,"Lower Manhattan, New York, NY",43245
36119001302,"Park Hill, Yonkers, NY",43237
36081006502,"Queens County, NY",43221
34031125000,"Clifton, NJ",43204
36103122405,"Wheatley Heights, NY",43195
34003023401,"Hackensack, NJ",43180
34039031602,"Elizabeth, NJ",43177
36081012200,"Queens County, NY",43171
36103147004,"Bay Shore, NY",43169
36047040000,"Kings County, NY",43151
36081033900,"Queens County, NY",43099
36047016900,"Kings County, NY",43087
34013017000,"Montclair, NJ",43054
34017007500,"Downtown Jersey City, Jersey City, NJ",43011
36081018300,"Queens County, NY",43002
36081045200,"Queens County, NY",42975
36085001700,"Richmond County, NY",42971
36081004002,"Queens County, NY",42967
36081085500,"Queens County, NY",42953
34013015700,"Bloomfield, NJ",42945
36081058500,"Queens County, NY",42877
36061012100,"Hell's Kitchen, New York, NY",42829
34031175701,"Passaic, NJ",42804
36081055500,"Queens County, NY",42789
36059414301,"Freeport, NY",42753
36081006501,"Queens County, NY",42748
34017011600,"Constable Hook, Bayonne, NJ",42733
36081025900,"Queens County, NY",42719
34017013600,"Harrison, NJ",42718
36047067800,"Kings County, NY",42709
36059404800,"South Floral Park, NY",42701
36119004200,"North Side, Mount Vernon, NY",42700
36081048400,"Queens County, NY",42686
36061013100,"Midtown, New York, NY",42685
34013000600,"Upper Roseville, Newark, NJ",42674
36081001400,"Queens County, NY",42662
36081065400,"Queens County, NY",42656
36081042700,"Queens County, NY",42642
34039035900,"Rahway, NJ",42639
36081021200,"Queens County, NY",42616
36061000600,"Lower East Side, New York, NY",42599
36081027100,"Queens County, NY",42593
36081000600,"Queens County, NY",42588
34039032001,"Elizabeth, NJ",42582
36081013200,"Queens County, NY",42564
36081032700,"Queens County, NY",42562
36061004200,"Lower Manhattan, New York, NY",42554
36047012901,"Kings County, NY",42509
36081066000,"Queens County, NY",42492
34013014500,"Belleville, NJ",42475
36047003100,"Kings County, NY",42472
36081026300,"Queens County, NY",42444
36047048000,"Kings County, NY",42362
34003054200,"Teaneck, NJ",42350
36081014100,"Queens County, NY",42349
36103111100,"Huntington Station, NY",42349
36047068000,"Kings County, NY",42341
36047099600,"Kings County, NY",42322
34031180100,"Paterson, NJ",42309
36047073800,"Kings County, NY",42306
34017018500,"Hoboken, NJ",42302
36047012100,"Kings County, NY",42300
36047014900,"Kings County, NY",42299
36059407302,"Uniondale, NY",42295
34017018100,"Weehawken, NJ",42285
34017000300,"The Heights, Jersey City, NJ",42261
36081018101,"Queens County, NY",42258
36047055500,"Kings County, NY",42257
36103145602,"Brentwood, NY",42247
36061019100,"Bloomingdale, New York, NY",42231
36005027900,"Bronx County, NY",42199
36103201100,"Brentwood, NY",42186
36081028300,"Queens County, NY",42171
34039034200,"Roselle, NJ",42156
36081046600,"Queens County, NY",42153
36081026902,"Queens County, NY",42143
36005028100,"Bronx County, NY",42123
36061009700,"Midtown, New York, NY",42111
36047096400,"Kings County, NY",42100
36081002200,"Queens County, NY",42059
36047067200,"Kings County, NY",42053
34039030802,"Elizabeth, NJ",42050
36081014202,"Queens County, NY",42020
34017007400,"The Waterfront, Jersey City, NJ",42013
36047100600,"Kings County, NY",42008
36103147300,"Bay Shore, NY",41986
36047048100,"Kings County, NY",41970
36081015000,"Queens County, NY",41957
36081049200,"Queens County, NY",41928
36081010400,"Queens County, NY",41926
36081054500,"Queens County, NY",41903
36081012602,"Queens County, NY",41902
36047074200,"Kings County, NY",41890
36081009400,"Queens County, NY",41871
36081011600,"Queens County, NY",41866
34013019600,"Maplewood, NJ",41852
36081010500,"Queens County, NY",41851
36047057900,"Kings County, NY",41848
36119005901,"New Rochelle, NY",41843
36047013300,"Kings County, NY",41823
36081007500,"Queens County, NY",41789
36081061602,"Queens County, NY",41781
36103146003,"Bay Shore, NY",41761
34039030900,"Elizabeth, NJ",41714
36081026901,"Queens County, NY",41703
36005028700,"Bronx County, NY",41677
36081006300,"Queens County, NY",41670
36061003602,"Bowery, New York, NY",41661
36047101800,"Kings County, NY",41637
36081100801,"Queens County, NY",41630
36081027500,"Queens County, NY",41625
36085008100,"Richmond County, NY",41588
36047010800,"Kings County, NY",41535
36005029600,"Bronx County, NY",41506
36047040200,"Kings County, NY",41491
36081086900,"Queens County, NY",41489
34017013700,"East Newark, NJ",41411
36081084000,"Queens County, NY",41395
36103145605,"Brentwood, NY",41380
34017015002,"Guttenberg, NJ",41317
36047049400,"Kings County, NY",41295
36059304100,"Westbury, NY",41285
36103111201,"Huntington Station, NY",41228
36081049600,"Queens County, NY",41225
36085022300,"Richmond County, NY",41209
36047056300,"Kings County, NY",41202
36047099000,"Kings County, NY",41188
36081014800,"Queens County, NY",41175
36081046900,"Queens County, NY",41173
36081015900,"Queens County, NY",41172
36047032800,"Kings County, NY",41126
34039031903,"Elizabeth, NJ",41105
36081065600,"Queens County, NY",41064
36081027900,"Queens County, NY",41062
36061011201,"Midtown, New York, NY",41053
36047152200,"Kings County, NY",41032
34013014400,"Belleville, NJ",41030
36047011800,"Kings County, NY",41022
36085023100,"Richmond County, NY",41021
36081009100,"Queens County, NY",41016
36081061601,"Queens County, NY",41009
36081015700,"Queens County, NY",41007
36047002200,"Kings County, NY",40983
34039034300,"Roselle, NJ",40880
36047101400,"Kings County, NY",40858
36061001800,"Lower Manhattan, New York, NY",40855
36081002000,"Queens County, NY",40848
36047023800,"Kings County, NY",40833
36047049200,"Kings County, NY",40830
36119006200,"New Rochelle, NY",40812
36005033000,"Bronx County, NY",40807
36081016600,"Queens County, NY",40797
36047102600,"Kings County, NY",40790
36047056500,"Kings County, NY",40790
34023004700,"Perth Amboy, NJ",40752
36047102200,"Kings County, NY",40751
36081001900,"Queens County, NY",40745
36081006100,"Queens County, NY",40737
34017032400,"West New York, NJ",40731
34017002400,"Downtown Jersey City, Jersey City, NJ",40690
36081015802,"Queens County, NY",40667
36061011203,"Midtown, New York, NY",40602
34017007100,"Journal Square, Jersey City, NJ",40596
36047022600,"Kings County, NY",40592
36047010000,"Kings County, NY",40566
36061025500,"Upper Manhattan, New York, NY",40560
36081027700,"Queens County, NY",40540
36081041500,"Queens County, NY",40480
36005019400,"Bronx County, NY",40476
36081063800,"Queens County, NY",40446
36047007200,"Kings County, NY",40443
36047049900,"Kings County, NY",40431
34017007700,"Newport, Jersey City, NJ",40422
34039030600,"Elizabeth, NJ",40405
34017002800,"McGinley Square, Jersey City, NJ",40393
34017002200,"Historic Downtown, Jersey City, NJ",40387
36005023800,"Bronx County, NY",40379
36081044302,"Queens County, NY",40351
34017005600,"Greenville, Jersey City, NJ",40342
34039034100,"Roselle, NJ",40323
36059416500,"Long Beach, NY",40321
36061001300,"Lower Manhattan, New York, NY",40310
36047095400,"Kings County, NY",40306
36047021400,"Kings County, NY",40255
36047007700,"Kings County, NY",40238
36061017700,"Upper West Side, New York, NY",40176
36081046800,"Queens County, NY",40170
34031183101,"Paterson, NJ",40159
36047072400,"Kings County, NY",40156
36005043600,"Bronx County, NY",40152
36103122801,"Deer Park, NY",40142
36047013500,"Kings County, NY",40138
36061018300,"Upper West Side, New York, NY",40083
36047016100,"Kings County, NY",40073
36047036400,"Kings County, NY",40073
36081005700,"Queens County, NY",40063
34017017100,"Union City, NJ",40062
36047073200,"Kings County, NY",40046
34017016400,"Union City, NJ",40018
36081084900,"Queens County, NY",40009
36081008300,"Queens County, NY",39987
34003023502,"Hackensack, NJ",39976
36047024200,"Kings County, NY",39933
36081041100,"Queens County, NY",39933
36081043702,"Queens County, NY",39905
36081058900,"Queens County, NY",39873
36081012601,"Queens County, NY",39868
36061003800,"East Village, New York, NY",39837
36005022404,"Bronx County, NY",39821
34039035300,"Linden, NJ",39793
36047072000,"Kings County, NY",39783
34023004100,"Perth Amboy, NJ",39728
36047098400,"Kings County, NY",39724
36081014300,"Queens County, NY",39719
34003023602,"Hackensack, NJ",39711
34031181900,"Paterson, NJ",39695
36081023600,"Queens County, NY",39689
36047099400,"Kings County, NY",39672
36005036000,"Bronx County, NY",39668
36047012000,"Kings County, NY",39625
36047014700,"Kings County, NY",39618
36047067600,"Kings County, NY",39613
36047049500,"Kings County, NY",39602
36119000202,"Ludlow, Yonkers, NY",39596
36103145902,"Pine Aire, Bay Shore, NY",39564
36103145901,"Bay Shore, NY",39553
36081046200,"Queens County, NY",39551
36059407402,"Uniondale, NY",39525
36005022800,"Bronx County, NY",39524
36081054700,"Queens County, NY",39523
36081040200,"Queens County, NY",39514
36047008400,"Kings County, NY",39513
36119003600,"North Side, Mount Vernon, NY",39498
36081061200,"Queens County, NY",39495
36081084500,"Queens County, NY",39489
36081094203,"Queens County, NY",39488
34039035100,"Linden, NJ",39481
36059517200,"Glen Cove, NY",39474
34017015300,"West New York, NJ",39453
36085032300,"Richmond County, NY",39451
34017015802,"West New York, NJ",39451
36081055100,"Queens County, NY",39439
36047011700,"Kings County, NY",39417
36005042800,"Bronx County, NY",39380
36081001800,"Queens County, NY",39377
36047095600,"Kings County, NY",39368
36047093200,"Kings County, NY",39367
36005033201,"Bronx County, NY",39362
36005009800,"Bronx County, NY",39351
36061006600,"Midtown, New York, NY",39330
34039035800,"Rahway, NJ",39322
34023004200,"Perth Amboy, NJ",39295
36081046700,"Queens County, NY",39293
34031175602,"Passaic, NJ",39292
36081066400,"Queens County, NY",39287
34013008000,"Central Business District, Newark, NJ",39275
36047050400,"Kings County, NY",39270
34017017400,"Union City, NJ",39255
36081010800,"Queens County, NY",39226
36047009200,"Kings County, NY",39204
36047021800,"Kings County, NY",39198
36081014400,"Queens County, NY",39179
36047004300,"Kings County, NY",39171
36081016400,"Queens County, NY",39133
36119001102,"Nodine Hill, Yonkers, NY",39089
34017016900,"Union City, NJ",39072
36047012200,"Kings County, NY",39071
36081039900,"Queens County, NY",39054
34017016300,"Union City, NJ",39041
36047099800,"Kings County, NY",39025
36047051900,"Kings County, NY",39024
36081063000,"Queens County, NY",39009
36103111002,"Huntington Station, NY",38988
36061003002,"Alphabet City, New York, NY",38946
36081011400,"Queens County, NY",38934
36059407802,"East Meadow, NY",38930
36081017900,"Queens County, NY",38924
36047050300,"Kings County, NY",38923
36061012700,"Midtown, New York, NY",38923
36047010200,"Kings County, NY",38912
36005041400,"Bronx County, NY",38897
36047051800,"Kings County, NY",38897
34013017200,"Montclair, NJ",38894
34017016000,"West New York, NJ",38870
34017015202,"West New York, NJ",38857
36047022400,"Kings County, NY",38852
36047007600,"Kings County, NY",38826
34017017700,"Union City, NJ",38814
36061002500,"Lower Manhattan, New York, NY",38784
36005022401,"Bronx County, NY",38781
36061013300,"Hell's Kitchen, New York, NY",38775
34013019700,"Maplewood, NJ",38768
36047013900,"Kings County, NY",38721
36061015601,"Upper East Side, New York, NY",38710
36047049100,"Kings County, NY",38703
36047072600,"Kings County, NY",38698
36047055300,"Kings County, NY",38696
36047078000,"Kings County, NY",38691
36047052000,"Kings County, NY",38690
36047010100,"Kings County, NY",38640
36047096800,"Kings County, NY",38636
36005026100,"Bronx County, NY",38631
36085000300,"Richmond County, NY",38627
34017004800,"Hackensack River Waterfront, Jersey City, NJ",38592
36081043701,"Queens County, NY",38577
36103145604,"Brentwood, NY",38575
36081043900,"Queens County, NY",38538
36081055700,"Queens County, NY",38527
36005034200,"Bronx County, NY",38461
34039030702,"Elizabeth, NJ",38443
36047023400,"Kings County, NY",38430
36047052600,"Kings County, NY",38386
36081007700,"Queens County, NY",38370
36081046500,"Queens County, NY",38362
36047011400,"Kings County, NY",38342
36061001402,"Lower Manhattan, New York, NY",38340
36047118600,"Kings County, NY",38339
36081020800,"Queens County, NY",38329
36061002201,"Lower Manhattan, New York, NY",38323
36061000202,"Lower Manhattan, New York, NY",38320
34017017300,"Union City, NJ",38309
36103146002,"Bay Shore, NY",38299
36047003300,"Kings County, NY",38286
34023000501,"Piscataway Township, NJ",38273
36005020000,"Bronx County, NY",38246
36005042300,"Bronx County, NY",38218
36081100802,"Queens County, NY",38213
34023004400,"Perth Amboy, NJ",38201
36119003700,"North Side, Mount Vernon, NY",38201
36047009600,"Kings County, NY",38129
36061003601,"Bowery, New York, NY",38120
36061002800,"Alphabet City, New York, NY",38070
36059407301,"Uniondale, NY",38062
34017018800,"Hoboken, NJ",38060
34017015500,"West New York, NJ",38059
36081055300,"Queens County, NY",38056
34039032300,"Hillside, NJ",38049
36005041900,"Bronx County, NY",38020
36103122403,"Wheatley Heights, NY",38014
36047073000,"Kings County, NY",38002
36047102000,"Kings County, NY",37980
34031125100,"Botany Village, Clifton, NJ",37974
36047048400,"Kings County, NY",37916
36081007900,"Queens County, NY",37911
34023004000,"Perth Amboy, NJ",37905
36081068000,"Queens County, NY",37892
36047096600,"Kings County, NY",37877
36081060000,"Queens County, NY",37873
36047077200,"Kings County, NY",37864
36047014300,"Kings County, NY",37863
36103123701,"Copiague, NY",37857
36081015801,"Queens County, NY",37849
36005035000,"Bronx County, NY",37846
34017003100,"Bergen/Lafayette, Jersey City, NJ",37825
34003015200,"Englewood, NJ",37804
34017000800,"The Heights, Jersey City, NJ",37725
34013016600,"Montclair, NJ",37719
36061009300,"Midtown, New York, NY",37699
36061015200,"Upper East Side, New York, NY",37684
34017000200,"The Heights, Jersey City, NJ",37647
36047096200,"Kings County, NY",37642
34017016500,"Union City, NJ",37641
36059414201,"Freeport, NY",37619
34017001400,"The Heights, Jersey City, NJ",37599
36005044800,"Bronx County, NY",37596
36081056800,"Queens County, NY",37547
34017001100,"The Heights, Jersey City, NJ",37545
36047051500,"Kings County, NY",37526
36061015802,"East Harlem, New York, NY",37524
34017004900,"West Side, Jersey City, NJ",37494
36081053800,"Queens County, NY",37467
36047012902,"Kings County, NY",37462
36059414304,"Freeport, NY",37447
34039031601,"Elizabeth, NJ",37446
36005042901,"Bronx County, NY",37410
36005009600,"Bronx County, NY",37406
36081023500,"Queens County, NY",37398
36005008400,"Bronx County, NY",37377
36047118800,"Kings County, NY",37354
36047047200,"Kings County, NY",37316
34017017200,"Union City, NJ",37286
36081011900,"Queens County, NY",37276
36005042600,"Bronx County, NY",37239
36081016300,"Queens County, NY",37239
36061000201,"Lower Manhattan, New York, NY",37235
36059406702,"Hempstead, NY",37233
36081054900,"Queens County, NY",37210
36005009200,"Bronx County, NY",37204
36081034700,"Queens County, NY",37199
36061028300,"Fort George, New York, NY",37179
36047097000,"Kings County, NY",37177
34017017800,"Union City, NJ",37145
36059407203,"Hempstead, NY",37143
36047095800,"Kings County, NY",37143
36081027300,"Queens County, NY",37141
34039036000,"Rahway, NJ",37138
36119004100,"Oakwood Heights, Mount Vernon, NY",37134
36005044400,"Bronx County, NY",37129
34017018400,"Hoboken, NJ",37120
36005007400,"Bronx County, NY",37109
36081037700,"Queens County, NY",37091
36061030300,"Inwood, New York, NY",37085
34017000700,"The Heights, Jersey City, NJ",37082
34017006100,"Greenville, Jersey City, NJ",37082
36047008000,"Kings County, NY",37078
36005041300,"Bronx County, NY",37075
34013007501,"North Ironbound, Newark, NJ",37067
34017016200,"Union City, NJ",37055
36059407401,"Uniondale, NY",37054
34017001800,"Journal Square, Jersey City, NJ",37046
36005023000,"Bronx County, NY",37039
36047084800,"Kings County, NY",37027
34003015400,"Englewood, NJ",37004
36047006900,"Kings County, NY",36980
36047102800,"Kings County, NY",36974
36047072800,"Kings County, NY",36922
36047077600,"Kings County, NY",36910
36061011500,"Hell's Kitchen, New York, NY",36905
36047014100,"Kings County, NY",36874
36061007600,"Midtown, New York, NY",36867
36005021200,"Bronx County, NY",36866
36047047800,"Kings County, NY",36864
36005020400,"Bronx County, NY",36864
36047105801,"Kings County, NY",36834
36059407204,"Hempstead, NY",36810
36047100400,"Kings County, NY",36809
36047022200,"Kings County, NY",36797
34013017700,"West Orange, NJ",36785
36047023600,"Kings County, NY",36784
36047008800,"Kings County, NY",36767
34017015700,"West New York, NJ",36758
36047007400,"Kings County, NY",36757
36005020200,"Bronx County, NY",36737
34013018800,"City of Orange, NJ",36727
36085002100,"Richmond County, NY",36724
36081053401,"Queens County, NY",36704
34039031000,"Elizabeth, NJ",36691
36047011200,"Kings County, NY",36674
34039034000,"Roselle, NJ",36628
36085000900,"Richmond County, NY",36620
36047078400,"Kings County, NY",36603
34017017000,"Union City, NJ",36602
36047044300,"Kings County, NY",36601
36005032800,"Bronx County, NY",36599
36081035700,"Queens County, NY",36581
36119001200,"Yonkers, NY",36560
36081000100,"Queens County, NY",36548
36047101000,"Kings County, NY",36427
36047014500,"Kings County, NY",36421
36047118202,"Kings County, NY",36407
36005000200,"Bronx County, NY",36396
36047009000,"Kings County, NY",36392
36047021100,"Kings County, NY",36367
