"tract","Name","Household_Income_rP_gP_pall"
6065031601,"Arlington, Riverside, CA",38078
6037502100,"Whittier, CA",38066
6071007306,"Loma Linda, CA",38061
6037402705,"Westmont, Pomona, CA",38058
6071003609,"Rialto, CA",38055
6037405101,"Baldwin Park, CA",38054
6037183101,"Eagle Rock, Los Angeles, CA",38053
6065040903,"La Sierra, Riverside, CA",38053
6065041001,"Arlanza, Riverside, CA",38047
6071002502,"Fontana, CA",38045
6037550901,"Downey, CA",38042
6111000302,"Fillmore, CA",38014
6059088101,"Stanton, CA",38010
6037502301,"Whittier, CA",37999
6037404901,"Baldwin Park, CA",37992
6037433802,"South El Monte, CA",37982
6037294610,"Wilmington, Los Angeles, CA",37980
6059076102,"Anaheim Resort, Orange, CA",37978
6071001810,"Ontario, CA",37957
6037552301,"Norwalk, CA",37942
6037575002,"Circle Area, Long Beach, CA",37938
6037404401,"Azusa, CA",37935
6037406702,"Walnut Valley, West Covina, CA",37933
6037201602,"Northeast Los Angeles, Los Angeles, CA",37930
6037544002,"Long Beach, CA",37928
6065042409,"Moreno Valley, CA",37914
6037195902,"Silver Lake, Los Angeles, CA",37912
6111004200,"Port Hueneme, CA",37899
6037554700,"Norwalk, CA",37895
6059086402,"Northeast Anaheim, Anaheim, CA",37894
6059076103,"Anaheim Resort, Garden Grove, CA",37894
6037294520,"Wilmington, Los Angeles, CA",37870
6037570602,"Harte, Long Beach, CA",37866
6037530301,"East Los Angeles, CA",37860
6037535902,"South Gate, CA",37853
6065043274,"Wildomar, CA",37851
6037127806,"Van Nuys, Los Angeles, CA",37846
6037197410,"Echo Park, Los Angeles, CA",37844
6111004715,"Tierra Vista, Oxnard, CA",37842
6065031602,"Arlington, Riverside, CA",37835
6037213401,"Central LA, Los Angeles, CA",37828
6111001204,"Ventura, CA",37823
6071002105,"Rancho Cucamonga, CA",37819
6037271802,"Palms, Los Angeles, CA",37817
6071000606,"Chino, CA",37814
6071004004,"Agua Mansa Industrial Corridor, Bloomington, CA",37813
6059074106,"South Coast Metro, Santa Ana, CA",37811
6037570502,"Grant, Long Beach, CA",37807
6065042300,"Riverside, CA",37801
6071002306,"Rialto Airport, Rialto, CA",37798
6059086602,"Northwest Anaheim, Anaheim, CA",37794
6037407801,"La Puente, CA",37779
6037404801,"Baldwin Park, CA",37777
6037197300,"Echo Park, Los Angeles, CA",37765
6059087806,"Anaheim, CA",37765
6037503106,"Whittier, CA",37763
6059074006,"South Coast Metro, Santa Ana, CA",37755
6037131020,"Reseda, Los Angeles, CA",37748
6059001202,"La Habra, CA",37735
6037601301,"Inglewood, CA",37728
6037190301,"Central LA, Los Angeles, CA",37719
6037127711,"Van Nuys, Los Angeles, CA",37714
6037183103,"Highland Park, Los Angeles, CA",37707
6037121221,"Sun Valley, Los Angeles, CA",37707
6037433304,"El Monte, CA",37703
6037211120,"Central LA, Los Angeles, CA",37696
6037267501,"West Los Angeles, Los Angeles, CA",37690
6071002607,"Southridge Village, Fontana, CA",37690
6037104124,"Lake View Terrace, Los Angeles, CA",37689
6037532500,"Huntington Park, CA",37685
6037430101,"Duarte, CA",37675
6037407002,"Bassett, West Puente Valley, CA",37664
6037190520,"Central LA, Los Angeles, CA",37664
6037407101,"La Puente, CA",37663
6037191302,"Central LA, Los Angeles, CA",37656
6037551101,"Downey, CA",37655
6037572302,"West Side, Long Beach, CA",37649
6065042511,"Moreno Valley, CA",37640
6037535901,"South Gate, CA",37625
6037536103,"South Gate, CA",37615
6037123206,"North Hollywood, Los Angeles, CA",37609
6065040403,"Mira Loma, Riverside, CA",37607
6071002705,"Rialto, CA",37603
6037226002,"Central LA, Los Angeles, CA",37603
6037131010,"Reseda, Los Angeles, CA",37587
6037310501,"Burbank, CA",37581
6037183620,"Northeast Los Angeles, Los Angeles, CA",37577
6037208710,"Central LA, Los Angeles, CA",37577
6037554002,"Bellflower, CA",37568
6037219500,"South Los Angeles, Los Angeles, CA",37565
6059011602,"Northeast Anaheim, Anaheim, CA",37551
6037552302,"Norwalk, CA",37543
6037404903,"Baldwin Park, CA",37534
6037269700,"Beverlywood, Los Angeles, CA",37527
6037576602,"Alamitos Beach, Long Beach, CA",37511
6037405201,"Baldwin Park, CA",37492
6065040503,"Mira Loma, Jurupa Valley, CA",37490
6037530203,"South Montebello, Montebello, CA",37487
6037534700,"Huntington Park, CA",37482
6037572800,"Lower Westside, Long Beach, CA",37472
6037601202,"Inglewood, CA",37468
6037211802,"Central LA, Los Angeles, CA",37450
6065040605,"Mira Loma, Jurupa Valley, CA",37439
6059110500,"Buena Park, CA",37439
6037433402,"El Monte, CA",37439
6037603900,"Lawndale, CA",37438
6037127920,"Van Nuys, Los Angeles, CA",37420
6037553701,"Paramount, CA",37417
6065040102,"Sunnyslope, Riverside, CA",37410
6037535605,"South Gate, CA",37406
6037183300,"Northeast Los Angeles, Los Angeles, CA",37389
6037311802,"Burbank, CA",37386
6037408301,"Bassett, Avocado Heights, CA",37380
6037434003,"El Monte, CA",37380
6037531102,"Los Angeles, CA",37374
6071002601,"Fontana, CA",37374
6065031401,"Ramona, Riverside, CA",37339
6037121020,"North Hollywood, Los Angeles, CA",37336
6059086405,"Northeast Anaheim, Anaheim, CA",37331
6037127604,"Van Nuys, Los Angeles, CA",37325
6037122121,"Sun Valley, Los Angeles, CA",37325
6037535701,"South Gate, CA",37325
6037532001,"South Montebello, Montebello, CA",37319
6037930200,"Los Angeles County, CA",37311
6037123901,"North Hollywood, Los Angeles, CA",37303
6037553400,"Downey, CA",37294
6037121222,"Sun Valley, Los Angeles, CA",37291
6037408140,"La Puente, CA",37285
6059063906,"College Park, Costa Mesa, CA",37280
6037553901,"Paramount, CA",37275
6037297201,"San Pedro, Los Angeles, CA",37274
6037273600,"Venice, Los Angeles, CA",37270
6037199202,"Montecito Heights, Los Angeles, CA",37260
6037555002,"Lakewood, CA",37252
6065040904,"La Sierra Hills, Riverside, CA",37242
6065041407,"La Sierra, Riverside, CA",37242
6037530101,"South Montebello, Montebello, CA",37236
6037554405,"Bellflower, CA",37233
6111000400,"Santa Paula, CA",37230
6059063808,"Mesa Verde, Costa Mesa, CA",37229
6037128102,"Van Nuys, Los Angeles, CA",37222
6037554104,"Bellflower, CA",37183
6037192420,"Central LA, Los Angeles, CA",37181
6037212101,"Central LA, Los Angeles, CA",37168
6037195400,"Silver Lake, Los Angeles, CA",37164
6059099305,"Yorktown, Huntington Beach, CA",37162
6037119320,"Panorama City, Los Angeles, CA",37160
6037119341,"Panorama City, Los Angeles, CA",37150
6037404302,"Azusa, CA",37127
6037502004,"East Whitter, Whittier, CA",37125
6037119201,"Arleta, Los Angeles, CA",37119
6059089106,"Garden Grove, CA",37116
6037407102,"La Puente, CA",37115
6037576402,"Eastside, Long Beach, CA",37086
6037603200,"Gardena, CA",37086
6037404802,"Baldwin Park, CA",37075
6071006201,"Del Rosa, San Bernardino, CA",37066
6037433902,"El Monte, CA",37041
6037433200,"El Monte City, El Monte, CA",37010
6037503105,"Whittier, CA",37009
6071006603,"Colton, CA",37002
6037980019,"Pacific Palisades, Los Angeles, CA",36991
6065041102,"La Sierra Acres, Riverside, CA",36989
6037191201,"Central LA, Los Angeles, CA",36981
6037530204,"South Montebello, Montebello, CA",36976
6037405301,"Covina, CA",36951
6071003401,"Fontana, CA",36938
6037460401,"Altadena, CA",36938
6071003301,"Fontana, CA",36937
6037302401,"Tropico, Glendale, CA",36914
6037502700,"Santa Fe Springs, CA",36911
6037186403,"Atwater Village, Los Angeles, CA",36884
6037404701,"Baldwin Park, CA",36881
6037500404,"El Rancho, Pico Rivera, CA",36872
6071003506,"Rialto, CA",36871
6059086903,"Southwest Anaheim, Anaheim, CA",36867
6059087802,"Stanton, CA",36865
6037407602,"La Puente, CA",36865
6037212620,"Central LA, Los Angeles, CA",36862
6037404201,"Azusa, CA",36857
6037534502,"Huntington Park, CA",36854
6071002301,"Fontana, CA",36850
6037183220,"Northeast Los Angeles, Los Angeles, CA",36846
6065041002,"Arlanza, Riverside, CA",36831
6111000500,"Santa Paula, CA",36814
6037535606,"South Gate, CA",36806
6037503103,"Whittier, CA",36791
6037291210,"Harbor, Gardena, CA",36785
6037106403,"Sylmar, Los Angeles, CA",36780
6037203500,"Boyle Heights, Los Angeles, CA",36754
6111005004,"Riverpark, Oxnard, CA",36751
6037120400,"Panorama City, Los Angeles, CA",36732
6037122200,"Sun Valley, Los Angeles, CA",36725
6037199000,"Northeast Los Angeles, Los Angeles, CA",36719
6037191203,"Central LA, Los Angeles, CA",36707
6071003503,"Rialto Airport, Rialto, CA",36707
6037405001,"Baldwin Park, CA",36704
6071000901,"Upland, CA",36702
6037191620,"Central LA, Los Angeles, CA",36699
6037554404,"Bellflower, CA",36694
6037195802,"Central LA, Los Angeles, CA",36686
6037535702,"South Gate, CA",36679
6065046401,"Lake Elsinore, CA",36672
6059089003,"Garden Grove, CA",36670
6037197500,"Echo Park, Los Angeles, CA",36661
6037191500,"Central LA, Los Angeles, CA",36659
6037122420,"North Hollywood, Los Angeles, CA",36628
6059074200,"Bristol Manor, Santa Ana, CA",36622
6037197420,"Echo Park, Los Angeles, CA",36619
6037404503,"Azusa, CA",36618
6059110606,"Buena Park, CA",36608
6037601402,"Inglewood, CA",36601
6037532303,"South Montebello, Commerce, CA",36594
6037296901,"San Pedro, Los Angeles, CA",36593
6037402402,"Westmont, Pomona, CA",36591
6111004400,"Port Hueneme, CA",36581
6037461100,"Altadena, CA",36578
6037134306,"Canoga Park, Los Angeles, CA",36575
6065030104,"Northside, Riverside, CA",36572
6037609900,"San Pedro, Los Angeles, CA",36571
6071003302,"Bloomington, CA",36566
6059074702,"Mid-City, Santa Ana, CA",36548
6037408724,"Rowland Heights, CA",36546
6037294302,"Wilmington, Los Angeles, CA",36531
6071007109,"Grand Terrace, CA",36527
6059087803,"Stanton, CA",36511
6065041302,"La Sierra, Riverside, CA",36511
6059074102,"Bristol Warner, Santa Ana, CA",36497
6037571703,"Addams, Long Beach, CA",36487
6037504101,"La Mirada, CA",36486
6037602106,"Hawthorne, CA",36460
6071002207,"Fontana, CA",36455
6037211121,"Central LA, Los Angeles, CA",36450
6037183221,"Northeast Los Angeles, Los Angeles, CA",36438
6037535604,"South Gate, CA",36419
6037201501,"Northeast Los Angeles, Los Angeles, CA",36364
6037543400,"Carson, CA",36364
6071004401,"Rancho West, Rialto, CA",36352
6071006100,"Del Rosa, San Bernardino, CA",36344
6071002101,"Rancho Cucamonga, CA",36339
6037402706,"Westmont, Pomona, CA",36310
6059074109,"Valley Adams, Santa Ana, CA",36306
6065042731,"Sun City, Menifee, CA",36302
6059074502,"Madison Park, Santa Ana, CA",36294
6037501503,"Whittier, CA",36288
6037402703,"Westmont, Pomona, CA",36283
6037121900,"North Hollywood, Los Angeles, CA",36278
6037211921,"Central LA, Los Angeles, CA",36275
6071002604,"Southridge Village, Fontana, CA",36271
6037980033,"Port of Long Beach, Long Beach, CA",36267
6111000701,"Santa Paula, CA",36265
6071002902,"Fontana, CA",36263
6037404000,"Covina, CA",36259
6037123303,"North Hollywood, Los Angeles, CA",36259
6037502802,"Santa Fe Springs, CA",36256
6037127910,"Van Nuys, Los Angeles, CA",36249
6037320100,"San Fernando, CA",36241
6037296210,"San Pedro, Los Angeles, CA",36239
6071000201,"Montclair, CA",36238
6071005200,"San Bernardino, CA",36225
6037555102,"Lakewood, CA",36222
6037127300,"Van Nuys, Los Angeles, CA",36221
6037553504,"Paramount, CA",36214
6059110603,"Buena Park, CA",36203
6037570501,"Jordan, Long Beach, CA",36194
6037192620,"Central LA, Los Angeles, CA",36190
6071000303,"Pomona, CA",36174
6037530602,"Los Angeles, CA",36159
6037402903,"Westmont, Pomona, CA",36156
6037573003,"Wrigley, Long Beach, CA",36147
6037601600,"Inglewood, CA",36136
6037405102,"Baldwin Park, CA",36129
6037407701,"La Puente, CA",36126
6037190201,"Central LA, Los Angeles, CA",36122
6037183810,"Northeast Los Angeles, Los Angeles, CA",36119
6037215102,"Central LA, Los Angeles, CA",36107
6037216200,"Central LA, Los Angeles, CA",36105
6065041408,"La Sierra, Riverside, CA",36104
6111004504,"Pleasant Valley Estates, Oxnard, CA",36089
6037531902,"South Montebello, East Los Angeles, CA",36044
6037400602,"Azusa, CA",36042
6071003509,"Rialto, CA",36039
6059099248,"Riverview West, Santa Ana, CA",36019
6071003607,"Rialto, CA",36008
6065046404,"Wildomar, CA",36005
6037185202,"Mount Washington, Los Angeles, CA",35988
6037408141,"La Puente, CA",35985
6111004000,"Blackstock North, Oxnard, CA",35982
6037106520,"Sylmar, Los Angeles, CA",35973
6037127804,"Van Nuys, Los Angeles, CA",35966
6037124902,"North Hollywood, Los Angeles, CA",35964
6037540300,"Lynwood, CA",35946
6065042901,"Perris, CA",35930
6037134001,"Canoga Park, Los Angeles, CA",35928
6037206050,"Central LA, Los Angeles, CA",35921
6037701801,"Pico, Santa Monica, CA",35914
6037115302,"Northridge, Los Angeles, CA",35913
6037407501,"La Puente, CA",35912
6037190401,"Central LA, Los Angeles, CA",35901
6037117530,"North Hills, Los Angeles, CA",35900
6059075100,"Washington Square, Santa Ana, CA",35899
6037402301,"Westmont, Pomona, CA",35898
6059086601,"Northwest Anaheim, Anaheim, CA",35889
6059089104,"Garden Grove, CA",35883
6059001304,"La Habra, CA",35873
6059063701,"Westside Costa Mesa, Costa Mesa, CA",35864
6071002110,"Rancho Cucamonga, CA",35859
6037402102,"Westmont, Pomona, CA",35857
6037404202,"Azusa, CA",35851
6037404100,"Azusa, CA",35849
6037433700,"South El Monte, CA",35843
6037534406,"Cudahy, CA",35840
6037186301,"Atwater Village, Los Angeles, CA",35833
6111003010,"Orchard Park, Oxnard, CA",35822
6037577000,"Eastside, Long Beach, CA",35807
6037408202,"Bassett, City of Industry, CA",35801
6065040603,"Mira Loma, Jurupa Valley, CA",35794
6037183510,"Northeast Los Angeles, Los Angeles, CA",35789
6037224700,"South Los Angeles, Los Angeles, CA",35767
6037201120,"Northeast Los Angeles, Los Angeles, CA",35766
6037109400,"Mission Hills, Los Angeles, CA",35763
6037402406,"Westmont, Pomona, CA",35746
6037275102,"Culver City, CA",35738
6037107010,"Sylmar, Los Angeles, CA",35736
6037604100,"Lawndale, CA",35729
6071001803,"Ontario, CA",35712
6037533804,"Bell, CA",35691
6037201401,"Northeast Los Angeles, Los Angeles, CA",35685
6037123410,"North Hollywood, Los Angeles, CA",35684
6037571701,"North Long Beach, Long Beach, CA",35682
6037544001,"Carson, CA",35678
6037404803,"Baldwin Park, CA",35667
6037431200,"Duarte, CA",35661
6037128302,"Van Nuys, Los Angeles, CA",35656
6037460301,"Altadena, CA",35636
6037296500,"San Pedro, Los Angeles, CA",35626
6037273700,"Venice, Los Angeles, CA",35625
6037183820,"Northeast Los Angeles, Los Angeles, CA",35618
6037535802,"South Gate, CA",35605
6071001310,"Ontario, CA",35595
6059099402,"Oak View, Huntington Beach, CA",35595
6037192520,"Central LA, Los Angeles, CA",35587
6037531504,"East Los Angeles, CA",35579
6071003611,"Colton, CA",35578
6037534203,"South Montebello, Bell Gardens, CA",35538
6037402904,"Westmont, Pomona, CA",35527
6059075202,"Artesia Pilar, Santa Ana, CA",35516
6037531800,"South Montebello, East Los Angeles, CA",35513
6037533902,"South Montebello, Bell Gardens, CA",35511
6037407001,"Bassett, West Puente Valley, CA",35511
6037533601,"Bell, CA",35509
6037211922,"Central LA, Los Angeles, CA",35508
6037570204,"North Long Beach, Long Beach, CA",35507
6071004507,"Arrowhead Farms, San Bernardino, CA",35480
6037603102,"Gardena, CA",35478
6037272201,"Mar Vista, Los Angeles, CA",35470
6071003101,"Fontana, CA",35450
6037980014,"Los Angeles County, CA",35432
6037291130,"Harbor, Gardena, CA",35429
6059086501,"Anaheim Colony Historic District, Anaheim, CA",35392
6037191301,"East Hollywood, Los Angeles, CA",35388
6037215101,"Central LA, Los Angeles, CA",35385
6065042009,"Perris, CA",35341
6037403000,"Westmont, Pomona, CA",35336
6037124300,"North Hollywood, Los Angeles, CA",35333
6065041411,"Corona, CA",35332
6065030900,"Riverside Airport, Riverside, CA",35330
6037533501,"Huntington Park, CA",35326
6037461501,"North Central, Pasadena, CA",35321
6037401704,"Westmont, Pomona, CA",35320
6037535502,"South Gate, CA",35318
6037294620,"Wilmington, Los Angeles, CA",35305
6037294410,"Harbor City, Los Angeles, CA",35296
6111003900,"Cal-Gisler, Oxnard, CA",35281
6037532102,"South Montebello, Montebello, CA",35272
6037533805,"Bell, CA",35271
6037532400,"Vernon, CA",35269
6037603001,"Gardena, CA",35265
6037269906,"Palms, Los Angeles, CA",35255
6111005403,"Camarillo, CA",35246
6037208802,"Central LA, Los Angeles, CA",35244
6065041201,"Arlanza, Riverside, CA",35240
6071003801,"Rialto, CA",35238
6037533401,"Maywood, CA",35217
6037185203,"Northeast Los Angeles, Los Angeles, CA",35214
6037107020,"Sylmar, Los Angeles, CA",35213
6037572900,"Lower Westside, Long Beach, CA",35211
6037531603,"East Los Angeles, CA",35205
6037204300,"Boyle Heights, Los Angeles, CA",35202
6037576601,"Alamitos Beach, Long Beach, CA",35199
6071001103,"Ontario, CA",35198
6111003700,"Bartolo Square North, Oxnard, CA",35182
6037552601,"Norwalk, CA",35175
6037201301,"Montecito Heights, Los Angeles, CA",35171
6071004604,"Muscupiabe, San Bernardino, CA",35155
6037294510,"Wilmington, Los Angeles, CA",35131
6037576802,"Eastside, Long Beach, CA",35125
6059087901,"Stanton, CA",35124
6037190100,"Central LA, Los Angeles, CA",35123
6037530302,"South Montebello, East Los Angeles, CA",35114
6037121801,"North Hollywood, Los Angeles, CA",35111
6037604002,"Lawndale, CA",35094
6071001308,"Ontario, CA",35094
6037122122,"Sun Valley, Los Angeles, CA",35090
6065040301,"Rubidoux, Riverside, CA",35083
6037533107,"Huntington Park, CA",35077
6111004101,"Bryce Canyon North, Oxnard, CA",35077
6037602103,"Hawthorne, CA",35069
6065040502,"Glen Avon, Riverside, CA",35067
6071003507,"Rialto, CA",35064
6037221220,"Central LA, Los Angeles, CA",35059
6037123204,"North Hollywood, Los Angeles, CA",35038
6037201110,"Northeast Los Angeles, Los Angeles, CA",35029
6065041202,"Arlanza, Riverside, CA",35020
6037531502,"East Los Angeles, CA",35015
6037535607,"South Gate, CA",35008
6037208301,"Central LA, Los Angeles, CA",35007
6037553802,"Paramount, CA",34998
6037533702,"Maywood, CA",34993
6037407502,"La Puente, CA",34988
6037433504,"El Monte City, El Monte, CA",34976
6037209520,"Central LA, Los Angeles, CA",34968
6037190202,"Central LA, Los Angeles, CA",34965
6037212410,"Central LA, Los Angeles, CA",34959
6037500600,"El Rancho, Pico Rivera, CA",34952
6059063702,"Downtown, Costa Mesa, CA",34950
6037552200,"Norwalk, CA",34948
6037190510,"Central LA, Los Angeles, CA",34934
6037603802,"Lawndale, CA",34933
6037572301,"Arlington, Long Beach, CA",34931
6037269905,"Palms, Los Angeles, CA",34919
6037536104,"South Gate, CA",34918
6037433305,"El Monte, CA",34915
6037534804,"Huntington Park, CA",34912
6037185320,"Northeast Los Angeles, Los Angeles, CA",34907
6111005003,"El Rio East, Oxnard, CA",34904
6071001001,"Ontario, CA",34900
6037532304,"South Montebello, Commerce, CA",34885
6037104403,"Arleta, Los Angeles, CA",34875
6071002401,"Fontana, CA",34870
6037204600,"Boyle Heights, Los Angeles, CA",34869
6037183520,"Northeast Los Angeles, Los Angeles, CA",34868
6037407802,"La Puente, CA",34857
6037213201,"Central LA, Los Angeles, CA",34830
6037293304,"Harbor City, Los Angeles, CA",34829
6065040606,"Mira Loma, Jurupa Valley, CA",34824
6071001002,"Ontario, CA",34819
6037533901,"South Montebello, Bell Gardens, CA",34813
6037190802,"Central LA, Los Angeles, CA",34806
6059074108,"Centennial Park, Santa Ana, CA",34802
6037104822,"Pacoima, Los Angeles, CA",34797
6037430901,"Monrovia, CA",34793
6037408139,"La Puente, CA",34788
6037602404,"Hawthorne, CA",34787
6037236000,"Baldwin Hills, Los Angeles, CA",34786
6071004003,"Bloomington, CA",34783
6037203710,"Boyle Heights, Los Angeles, CA",34779
6037533001,"South Los Angeles, Los Angeles, CA",34778
6037535803,"South Gate, CA",34768
6037123020,"Sun Valley, Los Angeles, CA",34762
6037407601,"La Puente, CA",34746
6065030103,"Downtown Riverside, Riverside, CA",34745
6037502302,"Whittier, CA",34745
6037571704,"Addams, Long Beach, CA",34740
6037575803,"North Pine, Long Beach, CA",34734
6037204110,"Boyle Heights, Los Angeles, CA",34723
6037187200,"Echo Park, Los Angeles, CA",34717
6037503000,"Whittier, CA",34714
6071003403,"Bloomington, CA",34714
6037183610,"Highland Park, Los Angeles, CA",34714
6037433403,"El Monte, CA",34710
6037535804,"South Gate, CA",34697
6037212305,"Central LA, Los Angeles, CA",34681
6037224420,"South Los Angeles, Los Angeles, CA",34681
6037125310,"North Hollywood, Los Angeles, CA",34678
6037404703,"Baldwin Park, CA",34675
6037183701,"Highland Park, Los Angeles, CA",34673
6037601700,"Inglewood, CA",34670
6037433302,"El Monte, CA",34669
6037104401,"Pacoima, Los Angeles, CA",34664
6111004304,"Port Hueneme, CA",34664
6037501504,"Whittier, CA",34657
6037533403,"Maywood, CA",34652
6037302505,"Adams Hill, Glendale, CA",34649
6071006601,"Colton, CA",34646
6037530802,"Los Angeles, CA",34638
6037294900,"Wilmington, Los Angeles, CA",34633
6037221210,"Central LA, Los Angeles, CA",34629
6037128601,"Van Nuys, Los Angeles, CA",34628
6071003700,"Downtown Rialto, Rialto, CA",34626
6037190801,"Central LA, Los Angeles, CA",34603
6037502902,"Santa Fe Springs, CA",34600
6071001307,"Ontario, CA",34588
6065043003,"Lake Elsinore, CA",34582
6037533803,"Bell, CA",34577
6037109500,"San Fernando, CA",34575
6037602002,"Hawthorne, CA",34573
6037191110,"Central LA, Los Angeles, CA",34571
6065043005,"Lake Elsinore, CA",34566
6037600912,"Inglewood, CA",34566
6037119202,"Arleta, Los Angeles, CA",34566
6037576801,"Alamitos Beach, Long Beach, CA",34554
6111001302,"Ventura, CA",34553
6037186401,"Northeast Los Angeles, Los Angeles, CA",34547
6071006302,"Pacific, San Bernardino, CA",34529
6111000200,"Fillmore, CA",34519
6037195710,"Los Angeles, CA",34517
6037297120,"San Pedro, Los Angeles, CA",34515
6037216900,"Central LA, Los Angeles, CA",34503
6037134305,"Canoga Park, Los Angeles, CA",34484
6037191610,"Central LA, Los Angeles, CA",34471
6037430102,"Duarte, CA",34461
6037106604,"Sylmar, Los Angeles, CA",34446
6037104103,"Sylmar, Los Angeles, CA",34446
6037540102,"Lynwood, CA",34433
6037601502,"Inglewood, CA",34432
6111008700,"Wilson, Oxnard, CA",34431
6037532101,"South Montebello, Montebello, CA",34431
6111007611,"Moorpark, CA",34425
6037573201,"Poly High, Long Beach, CA",34412
6037275500,"Culver City, CA",34410
6037433901,"El Monte, CA",34406
6059087405,"Southwest Anaheim, Anaheim, CA",34398
6037106648,"Sylmar, Los Angeles, CA",34375
6037530601,"Los Angeles, CA",34372
6037433501,"El Monte City, South El Monte, CA",34368
6037570202,"Hamilton, Long Beach, CA",34358
6037211910,"Central LA, Los Angeles, CA",34349
6059074701,"New Horizons, Santa Ana, CA",34338
6037540501,"Lynwood, CA",34333
6037104204,"Sylmar, Los Angeles, CA",34321
6071006700,"Colton, CA",34319
6037120010,"Van Nuys, Los Angeles, CA",34312
6037540101,"Lynwood, CA",34311
6037209510,"Central LA, Los Angeles, CA",34307
6037604001,"Lawndale, CA",34302
6071004505,"Wildwood Park, San Bernardino, CA",34276
6071002109,"Ontario, CA",34274
6037294120,"Wilmington, Los Angeles, CA",34274
6037501001,"Whittier, CA",34272
6037216700,"Central LA, Los Angeles, CA",34269
6037123520,"Van Nuys, Los Angeles, CA",34268
6037208402,"Central LA, Los Angeles, CA",34253
6037531701,"South Montebello, East Los Angeles, CA",34241
6037199110,"Montecito Heights, Los Angeles, CA",34235
6037104821,"Arleta, Los Angeles, CA",34234
6065042620,"Perris, CA",34208
6065046402,"Lake Elsinore, CA",34204
6071001501,"Ontario, CA",34199
6037191710,"Central LA, Los Angeles, CA",34195
6037213320,"Central LA, Los Angeles, CA",34178
6037575102,"Eastside, Long Beach, CA",34173
6037603801,"Lawndale, CA",34172
6071001400,"Ontario, CA",34158
6037703200,"View Park, View Park-Windsor Hills, CA",34153
6037192700,"Central LA, Los Angeles, CA",34146
6037554204,"Bellflower, CA",34140
6071004101,"Muscoy, CA",34116
6037534403,"Cudahy, CA",34111
6071001504,"Ontario, CA",34110
6037533402,"Maywood, CA",34103
6037402600,"Westmont, Pomona, CA",34097
6059087404,"Southeast Anaheim, Anaheim, CA",34092
6037402403,"Westmont, Pomona, CA",34082
6059063604,"Westside Costa Mesa, Costa Mesa, CA",34078
6037234000,"Leimert Park, Los Angeles, CA",34076
6037212203,"Central LA, Los Angeles, CA",34069
6111003011,"Sierra Linda, Oxnard, CA",34062
6037532002,"South Montebello, Montebello, CA",34054
6037406901,"Bassett, West Puente Valley, CA",34054
6037570601,"Lindbergh, Long Beach, CA",34034
6037536000,"South Gate, CA",34020
6071003900,"Rialto, CA",34018
6037134522,"Canoga Park, Los Angeles, CA",34014
6037208620,"Central LA, Los Angeles, CA",33996
6059099249,"Santa Anita Park, Santa Ana, CA",33991
6071000904,"Upland, CA",33975
6037201504,"Northeast Los Angeles, Los Angeles, CA",33970
6037601401,"Inglewood, CA",33964
6065031002,"Riverside Airport, Riverside, CA",33953
6037195804,"Silver Lake, Los Angeles, CA",33953
6071000825,"Upland, CA",33944
6037127605,"Lake Balboa, Los Angeles, CA",33940
6037535503,"South Gate, CA",33937
6037533703,"Maywood, CA",33930
6071001706,"Ontario, CA",33925
6037602509,"Hawthorne, CA",33919
6037134710,"Canoga Park, Los Angeles, CA",33917
6037204810,"Boyle Heights, Los Angeles, CA",33913
6037501400,"Whittier, CA",33898
6037117510,"North Hills, Los Angeles, CA",33898
6037204700,"Boyle Heights, Los Angeles, CA",33894
6037191810,"Central LA, Los Angeles, CA",33890
6037534803,"Huntington Park, CA",33877
6059011721,"Placentia, CA",33877
6037535501,"South Gate, CA",33870
6071000903,"Upland, CA",33869
6037104105,"Pacoima, Los Angeles, CA",33866
6037294421,"Harbor City, Los Angeles, CA",33862
6037540202,"Lynwood, CA",33859
6037531702,"South Montebello, East Los Angeles, CA",33853
6037209402,"Central LA, Los Angeles, CA",33853
6037531201,"Los Angeles, CA",33842
6111003802,"Kamala Park, Oxnard, CA",33841
6037553702,"Paramount, CA",33834
6059074300,"Delhi, Santa Ana, CA",33803
6037190902,"Central LA, Los Angeles, CA",33795
6037534001,"South Montebello, Bell Gardens, CA",33787
6037296220,"San Pedro, Los Angeles, CA",33780
6037123205,"North Hollywood, Los Angeles, CA",33779
6037213310,"Central LA, Los Angeles, CA",33775
6037543322,"Carson, CA",33774
6065046500,"University, Riverside, CA",33771
6111004503,"Cypress Gardens, Oxnard, CA",33771
6037600703,"Morningside Park, Inglewood, CA",33770
6037603004,"Gardena, CA",33767
6065042512,"Moreno Valley, CA",33767
6037930301,"Azusa, CA",33764
6037533602,"Bell, CA",33764
6071007200,"Riverview, San Bernardino, CA",33762
6037533806,"Bell, CA",33751
6059087300,"Anaheim Colony Historic District, Anaheim, CA",33748
6059086502,"Northeast Anaheim, Anaheim, CA",33737
6037204410,"Central LA, Los Angeles, CA",33732
6037211122,"Central LA, Los Angeles, CA",33722
6065042903,"Perris, CA",33719
6037120104,"Panorama City, Los Angeles, CA",33713
6037601501,"Inglewood, CA",33705
6037404504,"Azusa, CA",33704
6037535002,"South Los Angeles, Los Angeles, CA",33693
6037203300,"Northeast Los Angeles, Los Angeles, CA",33687
6037533701,"Maywood, CA",33678
6037540000,"Lynwood, CA",33678
6059075514,"Tustin, CA",33666
